district,school_name,middle_school_name,min_score
浦东新区,上海中学东校,孙桥中学,702.50
浦东新区,上海中学东校,人中学,703.00
浦东新区,上海中学东校,东林中学,680.50
浦东新区,上海中学东校,施湾中学,735.00
浦东新区,上海师范大学附属中学,施湾中学,715.50
浦东新区,上海师范大学附属中学,黄楼中学,719.50
浦东新区,上海中学东校,王港中学,700.50
浦东新区,上海市上海中学,师范大学附属高桥实验中学,755.50
浦东新区,华东师范大学第二附属中学,东沟中学,760.00
闵行区,上海市第二中学（梅陇校区）,文来中学,731.50
闵行区,上海市向明中学（浦江校区）,民办文绮中学,722.50
闵行区,上海市第二中学（梅陇校区）,民办文绮中学,733.00
闵行区,上海市向明中学（浦江校区）,闵行区协和双语科学校,724.00
闵行区,上海市第二中学（梅陇校区）,闵行区协和双语科学校,726.00
闵行区,上海市向明中学（浦江校区）,闵行区诸翟学校,721.50
闵行区,上海市向明中学（浦江校区）,华东师范大学附属闵行虹桥学校,704.00
闵行区,上海市向明中学（浦江校区）,莘光学校,721.00
闵行区,上海市第二中学（梅陇校区）,莘光学校,736.00
闵行区,上海市第二中学（梅陇校区）,闵行区纪王学校,718.50
闵行区,上海市第二中学（梅陇校区）,马桥强恕学校,709.00
浦东新区,华东师范大学第二附属中学,凌桥中学,731.00
闵行区,上海市第二中学（梅陇校区）,古美学校,724.00
闵行区,上海市向明中学（浦江校区）,师范大学康城实验学校,729.50
闵行区,上海市第二中学（梅陇校区）,师范大学康城实验学校,733.50
闵行区,上海市第二中学（梅陇校区）,莘城学校,733.50
闵行区,上海市向明中学（浦江校区）,闵行区明星学校,715.50
浦东新区,华东师范大学第二附属中学,顾路中学,743.00
闵行区,上海市第二中学（梅陇校区）,闵行区明星学校,715.00
闵行区,上海市向明中学（浦江校区）,闵行区文来实验学校,722.50
闵行区,上海市第二中学（梅陇校区）,闵行区君莲学校,736.00
闵行区,上海市向明中学（浦江校区）,闵行区华漕学校,704.50
闵行区,上海市向明中学（浦江校区）,世外附属浦江外国语学校,725.50
闵行区,上海市向明中学（浦江校区）,交通大学附属闵行马桥实验学校,718.00
闵行区,上海市第二中学（梅陇校区）,交通大学附属闵行马桥实验学校,732.00
闵行区,上海市第二中学（梅陇校区）,闵行区七宝文来学校,724.00
闵行区,上海市第二中学（梅陇校区）,华东理工大学附属闵行梅陇实验学校,718.50
闵行区,上海市向明中学（浦江校区）,华东师范大学附属闵行永德学校,712.00
闵行区,上海市向明中学（浦江校区）,民办德英乐实验学校,723.50
浦东新区,上海市浦东复旦附中分校,杨园中学,755.50
浦东新区,上海市浦东复旦附中分校,东沟中学,721.00
浦东新区,上海市浦东复旦附中分校,师范大学附属高桥实验中学,752.50
浦东新区,上海市浦东复旦附中分校,凌桥中学,727.00
浦东新区,上海市浦东复旦附中分校,顾路中学,746.50
浦东新区,上海市浦东复旦附中分校,浦东模范中学,754.00
浦东新区,上海中学东校,东沟中学,717.00
浦东新区,上海中学东校,师范大学附属高桥实验中学,732.00
浦东新区,上海中学东校,凌桥中学,715.00
浦东新区,上海中学东校,顾路中学,703.00
浦东新区,上海中学东校,浦东模范中学,737.00
浦东新区,上海中学东校,川沙中学华夏西校,733.00
浦东新区,上海中学东校,陆行中学北校,733.50
闵行区,上海市第二中学（梅陇校区）,民办德英乐实验学校,729.00
闵行区,上海市第二中学（梅陇校区）,燎原双语学校,699.50
闵行区,上海市第二中学（梅陇校区）,民办协和双语尚音学校,739.00
闵行区,上海市第二中学（梅陇校区）,民办万源城协和双语学校,720.50
闵行区,上海市向明中学（浦江校区）,博世凯外国语学校,737.00
闵行区,上海市向明中学（浦江校区）,民办圣华紫竹双语学校,727.50
嘉定区,上海市嘉定区第一中学,曹杨二中附属江桥实验中学,721.50
嘉定区,上海市嘉定区第一中学,嘉定区南苑中学,716.00
嘉定区,上海市嘉定区第一中学,嘉定区黄渡中学,722.50
嘉定区,上海市嘉定区第一中学,嘉定区徐行中学,697.50
嘉定区,上海市嘉定区第一中学,嘉定区马陆才联合中学,703.50
嘉定区,上海市嘉定区第一中学,民办嘉一联合中学,726.50
嘉定区,上海市嘉定区第一中学,嘉定区丰庄中学,709.50
嘉定区,上海市嘉定区第一中学,嘉定区外冈中学,693.50
嘉定区,上海市嘉定区第一中学,民办华曜嘉定初级中学,722.00
嘉定区,上海市嘉定区第一中学,嘉定区震川中学,725.00
嘉定区,上海市嘉定区第一中学,大学附属嘉定留云中学,720.00
嘉定区,上海市嘉定区第一中学,交大附中附属嘉定德富中学,714.50
嘉定区,上海市嘉定区第一中学,同济大学附属实验中学,719.00
嘉定区,上海市嘉定区第一中学,嘉定区华江中学,725.50
嘉定区,上海市嘉定区第一中学,嘉定区新城实验中学,722.50
嘉定区,上海市嘉定区第一中学,嘉定区南翔中学,723.00
嘉定区,上海市嘉定区第一中学,嘉定区疁城实验学校,724.50
嘉定区,上海市嘉定区第一中学,民办桃李园实验学校,725.50
嘉定区,上海市嘉定区第一中学,嘉定区华亭学校,709.00
嘉定区,上海市嘉定区第一中学,嘉定区娄塘学校,705.00
嘉定区,上海市嘉定区第一中学,外国语大学嘉定外国语学校,725.00
浦东新区,华东师范大学第二附属中学,浦兴中学,757.00
浦东新区,上海市浦东复旦附中分校,陆行中学北校,752.50
浦东新区,上海市浦东复旦附中分校,致远中学,753.00
浦东新区,上海市浦东复旦附中分校,浦东新区进才实验中学南校,720.00
浦东新区,上海市浦东复旦附中分校,蔡路中学,714.50
浦东新区,上海市浦东复旦附中分校,六团中学,717.00
浦东新区,上海市浦东复旦附中分校,戏剧学附属浦东实验中学,701.50
浦东新区,上海市浦东复旦附中分校,浦兴中学,754.50
浦东新区,上海中学东校,致远中学,735.00
浦东新区,上海师范大学附属中学,致远中学,744.50
浦东新区,上海中学东校,浦东新区进才实验中学南校,714.50
浦东新区,上海师范大学附属中学,浦东新区进才实验中学南校,693.00
浦东新区,上海交通大学附属中学,蔡路中学,724.00
浦东新区,上海中学东校,蔡路中学,704.50
浦东新区,上海中学东校,六团中学,663.50
浦东新区,上海市上海中学,新云台中学,763.00
浦东新区,上海市上海中学,建平香梅中学,757.50
嘉定区,上海市嘉定区第一中学,嘉定区练川实验学校,720.00
嘉定区,上海市嘉定区第一中学,华旭双语学校,685.50
嘉定区,上海市嘉定区第一中学,中科实验学校,733.00
嘉定区,上海市嘉定区第一中学,嘉定区世界外国语学校,728.00
青浦区,上海市青浦高级中学,五浦汇实验学校,715.50
崇明区,上海市实验学校东滩高级中学,新纪元双语学校,706.50
崇明区,上海市实验学校东滩高级中学,实验学校附属东滩学校,703.50
浦东新区,上海市浦东复旦附中分校,华东师范大学附属东昌中学南校,755.00
浦东新区,上海市浦东复旦附中分校,金川中学,738.50
浦东新区,上海市浦东复旦附中分校,川沙中学华夏西校,752.00
浦东新区,上海市浦东复旦附中分校,浦东新区民办恒洋外国语学校,746.50
浦东新区,上海市浦东复旦附中分校,浦东新区民办欣竹中学,755.50
浦东新区,上海市浦东复旦附中分校,新云台中学,725.00
浦东新区,上海市浦东复旦附中分校,杨思中学,749.50
浦东新区,上海市浦东复旦附中分校,民办浦东交中初级中学,755.50
浦东新区,上海市浦东复旦附中分校,建平香梅中学,750.50
奉贤区,上海市格致中学（奉贤校区）,奉贤区尚同中学,703.50
奉贤区,上海市格致中学（奉贤校区）,奉贤中学附属三官堂学校,718.00
浦东新区,上海师范大学附属中学,浦东新区民办恒洋外国语学校,724.00
浦东新区,上海中学东校,浦东新区民办欣竹中学,733.00
浦东新区,上海师范大学附属中学,浦东新区民办欣竹中学,732.50
浦东新区,上海中学东校,新云台中学,688.00
浦东新区,上海中学东校,陆行中学南校,734.00
浦东新区,上海师范大学附属中学,陆行中学南校,736.00
浦东新区,上海中学东校,杨思中学,715.50
浦东新区,上海师范大学附属中学,杨思中学,727.50
浦东新区,上海中学东校,民办浦东交中初级中学,728.50
浦东新区,上海中学东校,建平香梅中学,735.00
浦东新区,华东师范大学第二附属中学临港奉贤分校,新港中学,695.50
浦东新区,华东师范大学第二附属中学临港奉贤分校,书中学,684.50
浦东新区,华东师范大学第二附属中学临港奉贤分校,大团中学,658.00
浦东新区,上海市浦东复旦附中分校,南汇第二中学,757.00
浦东新区,上海市浦东复旦附中分校,南汇第三中学,744.50
浦东新区,上海市浦东复旦附中分校,新港中学,725.50
浦东新区,复旦大学附属中学,新港中学,705.50
浦东新区,上海市浦东复旦附中分校,书中学,713.00
浦东新区,上海市浦东复旦附中分校,大团中学,715.50
浦东新区,上海市浦东复旦附中分校,坦直中学,684.00
虹口区,上海财经大学附属北郊高级中学,曲阳第二中学,709.00
虹口区,上海财经大学附属北郊高级中学,音乐学虹口区实验中学,695.50
虹口区,上海交通大学附属中学,音乐学虹口区实验中学,752.50
虹口区,上海财经大学附属北郊高级中学,南中学,715.00
虹口区,上海财经大学附属北郊高级中学,丰镇中学,703.00
浦东新区,华东师范大学第二附属中学,书中学,729.50
虹口区,上海财经大学附属北郊高级中学,鲁迅初级中学,698.50
虹口区,上海财经大学附属北郊高级中学,继光初级中学,706.00
虹口区,上海财经大学附属北郊高级中学,华东师范大学第一附属初级中学,704.50
虹口区,上海交通大学附属中学,华东师范大学第一附属初级中学,753.00
浦东新区,复旦大学附属中学,大团中学,712.00
虹口区,上海财经大学附属北郊高级中学,第五十二中学,692.00
虹口区,上海财经大学附属北郊高级中学,师范大学附属虹口中学,704.50
虹口区,上海财经大学附属北郊高级中学,同济大学附属澄衷中学,691.50
虹口区,上海财经大学附属北郊高级中学,民办迅行中学,706.50
虹口区,上海财经大学附属北郊高级中学,外国语大学第一实验学校,688.50
虹口区,上海交通大学附属中学,外国语大学第一实验学校,754.00
虹口区,上海财经大学附属北郊高级中学,北郊学校,700.00
浦东新区,上海交通大学附属中学,南汇第二中学,758.00
