初中学校,招生学校,录取最低分     (含学业考总成绩和综合素质评价成绩),是否同分优待,末位录取考生成绩,末位录取考生成绩,末位录取考生成绩,末位录取考生成绩
上海民办浦东交中初级中学,上海市浦东复旦附中分校,752,否,415.5,134,134,142
上海民办浦东交中初级中学,上海市洋泾中学,718,否,400,126,134,126
上海民办浦东交中初级中学,上海市高桥中学,706,否,392,123,125,123
上海民办浦东交中初级中学,上海市川沙中学,704.5,否,387,112,132,119
上海市建平香梅中学,上海中学东校,736,否,401.5,130,128,144
上海市建平香梅中学,上海市建平中学,745.5,否,414,143,128,139
上海市建平香梅中学,上海市进才中学,741,否,403,134,130,139
上海市建平香梅中学,上海南汇中学,700,否,387.5,118,128,123
上海市建平香梅中学,上海市浦东复旦附中分校,753,否,415,133,139,145
上海市建平香梅中学,上海市洋泾中学,712,否,380,124,124,143
初中学校,招生学校,录取最低分     (含学业考总成绩和综合素质评价成绩),是否同分优待,语数外,数学,语文,综合测试
上海市建平香梅中学,上海市高桥中学,706.5,否,373.5,123,118,136
上海市建平香梅中学,上海市川沙中学,719.5,否,391,124,129,133
上海市南汇第二中学,上海中学东校,732.5,否,404.5,124,137,132
上海市南汇第二中学,上海市建平中学,739,否,409,125,136,135
上海市南汇第二中学,上海市进才中学,734,否,399,118,140,138
上海市南汇第二中学,上海南汇中学,721.5,否,395,125,131,134
上海市南汇第二中学,上海市浦东复旦附中分校,754.5,否,419,137,137,139
上海市南汇第二中学,上海市洋泾中学,722.5,否,404.5,130,131,129
上海市南汇第二中学,上海市高桥中学,715,否,391,122,128,128
上海市南汇第二中学,上海市川沙中学,725,否,399,123,135,133
上海市南汇第二中学,上海市实验学校,745,否,411.5,133,132,139
上海市南汇第三中学,上海交通大学附属中学,750,否,417,142,127,140
上海市南汇第三中学,上海中学东校,729.5,否,392,121,131,143
上海市南汇第三中学,上海市建平中学,734.5,否,403.5,127,136,136
上海市南汇第三中学,上海市进才中学,738.5,否,409,133,128,135
上海市南汇第三中学,上海南汇中学,718,否,415.5,138,137,118
上海市南汇第三中学,上海市浦东复旦附中分校,749,否,417,138,136,140
上海市南汇第三中学,上海市洋泾中学,722,否,395.5,121,132,137
上海市南汇第三中学,上海市高桥中学,720,否,398.5,128,137,132
上海市南汇第三中学,上海市川沙中学,710.5,否,390.5,116,137,125
上海市新港中学,上海中学东校,707,否,384,123,128,132
上海市新港中学,上海市建平中学,687.5,否,362.5,115,126,138
上海市新港中学,上海市进才中学,674,否,368,115,123,122
上海市新港中学,上海市浦东复旦附中分校,705,否,388.5,135,121,134
上海市新港中学,上海师范大学附属中学,675.5,否,368,105,130,121
上海市新港中学,上海市川沙中学,663,否,353.5,126,113,128
上海市新港中学,华东师范大学第二附属中学临港奉贤分校,658.5,否,340.5,109,116,126
上海市书院中学,上海中学东校,709.5,否,385,116,126,129
上海市书院中学,上海市建平中学,671,否,354,118,123,128
上海市书院中学,上海市进才中学,717.5,否,381,118,126,143
初中学校,招生学校,录取最低分     (含学业考总成绩和综合素质评价成绩),是否同分优待,语数外,数学,语文,综合测试
上海市书院中学,上海南汇中学,664.5,否,359.5,102,119,117
上海市书院中学,上海市浦东复旦附中分校,680.5,否,380.5,117,130,108.5
上海市书院中学,上海市洋泾中学,688,否,366.5,116,121,130
上海市书院中学,上海市川沙中学,667.5,否,359,109,116,122
上海市书院中学,上海市实验学校,734.5,否,404.5,135,126,136
上海市书院中学,华东师范大学第二附属中学临港奉贤分校,658,否,363,114,116,113
上海市大团中学,上海中学东校,686,否,369.5,122,123,128
上海市大团中学,上海市建平中学,705,否,387,130,124,136.5
上海市大团中学,上海市进才中学,682,否,367,124,112,135
上海市大团中学,上海南汇中学,677,否,371.5,118,121,122
上海市大团中学,上海市浦东复旦附中分校,705.5,否,378,109,131,133
上海市大团中学,上海市洋泾中学,681,否,367.5,109,125,133
上海市大团中学,上海市高桥中学,677.5,否,367.5,128,119,128
上海市大团中学,上海市川沙中学,683.5,否,364.5,133,117,133.5
上海市大团中学,上海市实验学校,679,否,373,114,128,121.5
上海市大团中学,华东师范大学第二附属中学临港奉贤分校,661,否,355,114,122,119
上海市坦直中学,上海中学东校,686.5,否,375,131,110,124
上海市坦直中学,上海市建平中学,662.5,否,355.5,129,126,125
上海市坦直中学,上海市进才中学,711,否,396.5,134,128,129
上海市坦直中学,上海市浦东复旦附中分校,729,否,402,122,138,136
上海市坦直中学,上海市川沙中学,695,否,374,118,124,133
上海市傅雷中学,上海中学东校,731,否,399,136,126,140
上海市傅雷中学,上海市建平中学,742,否,414.5,131,136,133
上海市傅雷中学,上海市进才中学,733,否,401,129,129,139
上海市傅雷中学,上海南汇中学,720.5,否,388,113,129,138
上海市傅雷中学,上海市浦东复旦附中分校,745,否,402.5,140,129,145
上海市傅雷中学,上海市洋泾中学,724.5,否,394.5,130,127,136
上海市傅雷中学,上海市高桥中学,707.5,否,390,116,133,132
上海市傅雷中学,上海市川沙中学,726,否,393,134,124,137
上海市澧溪中学,上海中学东校,730.5,否,401.5,135,123,136
初中学校,招生学校,录取最低分     (含学业考总成绩和综合素质评价成绩),是否同分优待,语数外,数学,语文,综合测试
上海市澧溪中学,上海市建平中学,737,否,408,138,126,141
上海市澧溪中学,上海市进才中学,737.5,否,414,138,137,131
上海市澧溪中学,华东师范大学第二附属中学,738.5,否,407.5,131,132,136
上海市澧溪中学,上海南汇中学,718.5,否,400.5,120,137,123
上海市澧溪中学,上海市浦东复旦附中分校,734.5,否,403,134,131,139
上海市澧溪中学,上海市洋泾中学,720,否,400.5,118,138,124
上海市澧溪中学,上海市高桥中学,719,否,388,131,122,130
上海市澧溪中学,上海市川沙中学,724.5,否,403.5,125,136,130
上海市六灶中学,复旦大学附属中学,731,否,402.5,138,127,137
上海市六灶中学,上海中学东校,716,否,389.5,127,132,133
上海市六灶中学,上海市建平中学,731,否,403,129,132,131
上海市六灶中学,上海市进才中学,727.5,否,394.5,124,129,139
上海市六灶中学,上海南汇中学,694,否,361.5,111,128,140
上海市六灶中学,上海市洋泾中学,707.5,否,383.5,116,129,130
上海市六灶中学,上海市高桥中学,685,否,376.5,120,124,119
上海市六灶中学,上海市川沙中学,692,否,371.5,113,122,131
上海市浦东教育发展研究院附属中学,上海中学东校,682.5,否,377.5,110,127,122
上海市浦东教育发展研究院附属中学,上海市建平中学,725.5,否,402,125,133,135
上海市浦东教育发展研究院附属中学,上海市进才中学,719,否,401,127,136,131
上海市浦东教育发展研究院附属中学,上海南汇中学,683.5,否,362.5,112,123,132
上海市浦东教育发展研究院附属中学,上海市浦东复旦附中分校,666,否,354.5,123,118,122
上海市浦东教育发展研究院附属中学,上海市高桥中学,658.5,否,366,113,127,106
上海市浦东教育发展研究院附属中学,上海市川沙中学,683,否,375,120,117,126
上海市浦东教育发展研究院附属中学,上海市实验学校,704.5,否,391.5,137,128,125
上海市南汇第四中学,上海中学东校,737.5,否,404.5,139,128,140
上海市南汇第四中学,上海市建平中学,747.5,否,417,136,134,135
上海市南汇第四中学,上海市进才中学,745,否,411.5,129,137,141
上海市南汇第四中学,华东师范大学第二附属中学,755.5,否,426,140,139,130
上海市南汇第四中学,上海南汇中学,722,否,388.5,136,127,142
上海市南汇第四中学,上海市浦东复旦附中分校,751,否,414,134,137,142
初中学校,招生学校,录取最低分     (含学业考总成绩和综合素质评价成绩),是否同分优待,语数外,数学,语文,综合测试
上海市南汇第四中学,上海市洋泾中学,723.5,否,404,136,126,124
上海市南汇第四中学,上海市高桥中学,712.5,否,392,128,124,133
上海市南汇第四中学,上海市川沙中学,718,否,395.5,130,128,131
上海中学东校,上海交通大学附属中学,756.5,否,422,144,131,142
上海中学东校,上海中学东校,740.5,否,405.5,126,133,142
上海中学东校,上海市建平中学,748.5,否,410.5,137,133,142
上海中学东校,上海市进才中学,745,否,422,141,137,128
上海中学东校,上海南汇中学,717,否,397.5,125,135,126
上海中学东校,上海市浦东复旦附中分校,753.5,否,416,131,138,141
上海中学东校,上海市洋泾中学,728,否,404,124,136,128
上海中学东校,上海市高桥中学,726,否,406,125,140,126
上海中学东校,上海市川沙中学,726.5,否,389,116,127,144
上海中学东校,华东师范大学第二附属中学临港奉贤分校,725,否,391.5,125,135,133
上海市浦东模范中学东校,上海中学东校,716,否,403,127,137,120
上海市浦东模范中学东校,上海市建平中学,734.5,否,398.5,131,123,139
上海市浦东模范中学东校,上海市进才中学,738,否,402,124,136,140
上海市浦东模范中学东校,上海南汇中学,702.5,否,386,116,128,128
上海市浦东模范中学东校,上海市浦东复旦附中分校,739.5,否,410.5,136,126,138
上海市浦东模范中学东校,上海市洋泾中学,716,否,403,124,131,122
上海市浦东模范中学东校,上海市高桥中学,709.5,否,394.5,116,132,128
上海市浦东模范中学东校,上海市川沙中学,708.5,否,380,120,127,134
上海市北蔡中学,上海交通大学附属中学,753.5,否,427,143,139,130
上海市北蔡中学,上海中学东校,713.5,否,391.5,128,128,131
上海市北蔡中学,上海市建平中学,744,否,408,125,139,140
上海市北蔡中学,上海市进才中学,732.5,否,399.5,130,124,141
上海市北蔡中学,上海南汇中学,707,否,392,121,131,131
上海市北蔡中学,上海市浦东复旦附中分校,744,否,411.5,136,133,139
上海市北蔡中学,上海市洋泾中学,727,否,402.5,125,135,133
上海市北蔡中学,上海市高桥中学,713,否,394,132,124,135
上海市北蔡中学,上海市川沙中学,730,否,403,135,125,139
初中学校,招生学校,录取最低分     (含学业考总成绩和综合素质评价成绩),是否同分优待,语数外,数学,语文,综合测试
上海市临港第一中学,上海中学东校,741,否,401,125,131,146
上海市临港第一中学,上海市建平中学,745,否,408.5,130,135,141
上海市临港第一中学,上海市进才中学,733,否,398,119,132,139
上海市临港第一中学,上海南汇中学,717,否,398,125,128,128
上海市临港第一中学,上海市浦东复旦附中分校,739,否,413,135,137,136
上海市临港第一中学,上海师范大学附属中学,717,否,398,130,128,130
上海市临港第一中学,上海市洋泾中学,722,否,398.5,127,129,128
上海市临港第一中学,上海市高桥中学,706.5,否,386.5,126,128,125.5
上海市临港第一中学,上海市川沙中学,706,否,390.5,122,132,125.5
上海市临港第一中学,华东师范大学第二附属中学临港奉贤分校,719.5,否,392,124,127,134
上海民办光华中学,上海市上海中学,750.5,否,413.5,133,139,145
上海民办光华中学,上海中学东校,702.5,否,382,122,125,126.5
上海民办光华中学,上海市建平中学,723.5,否,387.5,113,131,141
上海民办光华中学,上海市进才中学,734.5,否,398.5,126,131,142
上海民办光华中学,上海南汇中学,703,否,382.5,122,125,128
上海民办光华中学,上海市浦东复旦附中分校,722.5,否,395.5,127,130,135
上海民办光华中学,上海市洋泾中学,718.5,否,389.5,129,125,131
上海民办光华中学,上海市高桥中学,701.5,否,376,110,126,136
上海民办光华中学,上海市川沙中学,702,否,372,116,123,130
上海市南汇第五中学,上海交通大学附属中学,753.5,否,416.5,138,133,143
上海市南汇第五中学,上海中学东校,731,否,409,128,137,126
上海市南汇第五中学,上海市建平中学,744.5,否,413,130,137,141
上海市南汇第五中学,上海市进才中学,739,否,402.5,131,133,139
上海市南汇第五中学,上海南汇中学,722,否,399.5,119,135,131
上海市南汇第五中学,上海市洋泾中学,735,否,413.5,134,134,127
上海市南汇第五中学,上海市高桥中学,723.5,否,393,120,130,137
上海市南汇第五中学,上海市川沙中学,722.5,否,405,122,139,130
上海市浦东新区进才中学南校,上海中学东校,740,否,402.5,137,127,144
上海市浦东新区进才中学南校,上海市建平中学,749,否,416,140,136,139
上海市浦东新区进才中学南校,上海市进才中学,740.5,否,410,135,134,137
初中学校,招生学校,录取最低分     (含学业考总成绩和综合素质评价成绩),是否同分优待,语数外,数学,语文,综合测试
上海市浦东新区进才中学南校,上海南汇中学,717,否,391.5,116,131,135
上海市浦东新区进才中学南校,上海市浦东复旦附中分校,750.5,否,408.5,128,135,146
上海市浦东新区进才中学南校,上海市洋泾中学,715.5,否,392.5,124,126,131
上海市浦东新区进才中学南校,上海市高桥中学,705.5,否,382,119,121,127
上海市浦东新区进才中学南校,上海市川沙中学,723,否,399,129,128,131
上海市临港实验中学,复旦大学附属中学,730,否,395,116,135,144
上海市临港实验中学,上海中学东校,737,否,411,131,137,132
上海市临港实验中学,上海市建平中学,732.5,否,395,142,121,147
上海市临港实验中学,上海市进才中学,729.5,否,397,123,128,136
上海市临港实验中学,上海南汇中学,714,否,389,123,126,134
上海市临港实验中学,上海市浦东复旦附中分校,736,否,403,133,125,140
上海市临港实验中学,上海市洋泾中学,717,否,388,116,130,142
上海市临港实验中学,上海市高桥中学,709.5,否,390,137,126,131
上海市临港实验中学,上海市川沙中学,723,否,402,129,133,127
上海市临港实验中学,华东师范大学第二附属中学临港奉贤分校,720.5,否,391.5,125,127,135
上海市浦东新区进才中学东校,上海中学东校,722,否,399,125,130,130
上海市浦东新区进才中学东校,上海市建平中学,725.5,否,397.5,122,130,135
上海市浦东新区进才中学东校,上海市进才中学,737,否,403.5,121,135,138
上海市浦东新区进才中学东校,上海南汇中学,707,否,389.5,121,132,131
上海市浦东新区进才中学东校,上海市浦东复旦附中分校,749,否,410,130,137,141
上海市浦东新区进才中学东校,上海市洋泾中学,718,否,397,130,131,128
上海市浦东新区进才中学东校,上海市高桥中学,719.5,否,398.5,116,137,129
上海市浦东新区进才中学东校,上海市川沙中学,720,否,390,121,131,137
上海市浦东外国语学校东校,上海中学东校,739,否,408,133,134,136
上海市浦东外国语学校东校,上海市建平中学,725.5,否,393.5,125,127,137
上海市浦东外国语学校东校,上海市进才中学,738,否,410,130,134,134
上海市浦东外国语学校东校,华东师范大学第二附属中学,742,否,413,135,132,140
上海市浦东外国语学校东校,上海南汇中学,724,否,403.5,119,138,129
上海市浦东外国语学校东校,上海市浦东复旦附中分校,741.5,否,412,129,136,136
上海市浦东外国语学校东校,上海市洋泾中学,730.5,否,412,137,130,130
初中学校,招生学校,录取最低分     (含学业考总成绩和综合素质评价成绩),是否同分优待,语数外,数学,语文,综合测试
上海市浦东外国语学校东校,上海市高桥中学,711.5,否,397.5,118,132,122
上海市浦东外国语学校东校,上海市川沙中学,715,否,397.5,134,126,131
上海市浦东模范实验中学,上海中学东校,724,否,397.5,131,130,134
上海市浦东模范实验中学,上海市建平中学,751,否,415,137,130,135
上海市浦东模范实验中学,上海市进才中学,743,否,407,138,134,141
上海市浦东模范实验中学,上海南汇中学,715.5,否,400.5,132,132,130
上海市浦东模范实验中学,上海市洋泾中学,720.5,否,390,127,129,137
上海市浦东模范实验中学,上海市高桥中学,721,否,394,130,121,139
上海市浦东模范实验中学,上海市川沙中学,723,否,395.5,132,124,138.5
上海市浦东模范实验中学,上海市实验学校,736.5,否,402.5,133,130,138
上海市浦东新区三灶实验中学,复旦大学附属中学,747,否,413,139,131,137
上海市浦东新区三灶实验中学,上海中学东校,719.5,否,402.5,129,131,126
上海市浦东新区三灶实验中学,上海市建平中学,731.5,否,406.5,134,133,138
上海市浦东新区三灶实验中学,上海市进才中学,727.5,否,392.5,125,130,141
上海市浦东新区三灶实验中学,上海南汇中学,709.5,否,380.5,119,127,136
上海市浦东新区三灶实验中学,上海市浦东复旦附中分校,746,否,417,143,129,143
上海市浦东新区三灶实验中学,上海市洋泾中学,703,否,387.5,110,138,127
上海市浦东新区三灶实验中学,上海市高桥中学,709,否,384,113,133,134.5
上海市浦东新区三灶实验中学,上海市川沙中学,718.5,否,395,124,132,128
上海市实验学校南校,上海中学东校,729,否,400,124,130,137
上海市实验学校南校,上海市建平中学,745.5,否,404.5,135,127,146
上海市实验学校南校,上海市进才中学,729,否,398.5,123,132,134
上海市实验学校南校,上海南汇中学,712.5,否,401,125,134,120
上海市实验学校南校,上海市浦东复旦附中分校,747,否,415,137,133,140
上海市实验学校南校,上海师范大学附属中学,729.5,否,404,134,127,137
上海市实验学校南校,上海市洋泾中学,725.5,否,405,129,131,127
上海市实验学校南校,上海市高桥中学,709.5,否,391,121,127,133
上海市实验学校南校,上海市川沙中学,719,否,409,133,135,131
上海市浦东新区新场实验中学,上海市上海中学,751,否,420,137,137,136
上海市浦东新区新场实验中学,上海中学东校,733,否,405,133,129,134
初中学校,招生学校,录取最低分     (含学业考总成绩和综合素质评价成绩),是否同分优待,语数外,数学,语文,综合测试
上海市浦东新区新场实验中学,上海市建平中学,738.5,否,403,134,126,144
上海市浦东新区新场实验中学,上海市进才中学,733.5,否,405,130,131,133
上海市浦东新区新场实验中学,上海南汇中学,708.5,否,385,122,125,135
上海市浦东新区新场实验中学,上海市浦东复旦附中分校,718,否,394.5,130,127,133
上海市浦东新区新场实验中学,上海市洋泾中学,718.5,否,399,121,134,135
上海市浦东新区新场实验中学,上海市高桥中学,722.5,否,397,127,127,136
上海市浦东新区新场实验中学,上海市川沙中学,709.5,否,389.5,122,129,129
上海市浦东新区懿德中学,上海中学东校,718.5,否,389,117,126,139
上海市浦东新区懿德中学,上海市建平中学,721,否,402.5,132,129,126
上海市浦东新区懿德中学,上海市进才中学,726.5,否,396,126,131,137
上海市浦东新区懿德中学,华东师范大学第二附属中学,736,否,406.5,126,134,134
上海市浦东新区懿德中学,上海南汇中学,702,否,381.5,128,118,128
上海市浦东新区懿德中学,上海市浦东复旦附中分校,721,否,389,119,130,141
上海市浦东新区懿德中学,上海市洋泾中学,716.5,否,394.5,135,124,134
上海市浦东新区懿德中学,上海市高桥中学,682.5,否,368.5,122,124,130
上海市浦东新区懿德中学,上海市川沙中学,720,否,392.5,118,137,137
上海市建平实验地杰中学,上海中学东校,730.5,否,409,138,129,127
上海市建平实验地杰中学,上海市建平中学,754.5,否,416.5,140,130,144
上海市建平实验地杰中学,上海市进才中学,746.5,否,409.5,131,135,143
上海市建平实验地杰中学,华东师范大学第二附属中学,758,否,422.5,144,134,143
上海市建平实验地杰中学,上海南汇中学,709.5,否,393.5,123,129,120
上海市建平实验地杰中学,上海市浦东复旦附中分校,755.5,否,412.5,138,128,146
上海市建平实验地杰中学,上海市洋泾中学,724.5,否,401,131,124,131
上海市建平实验地杰中学,上海市高桥中学,710.5,否,386,126,127,129
上海市建平实验地杰中学,上海市川沙中学,715.5,否,394.5,121,135,127
上海市建平实验张江中学,上海中学东校,734.5,否,405,127,133,135
上海市建平实验张江中学,上海市建平中学,753,否,412,132,136,145
上海市建平实验张江中学,上海市进才中学,747.5,否,411,130,136,140
上海市建平实验张江中学,上海南汇中学,703,否,392,125,123,120
上海市建平实验张江中学,上海市浦东复旦附中分校,756,否,416,136,137,145
初中学校,招生学校,录取最低分     (含学业考总成绩和综合素质评价成绩),是否同分优待,语数外,数学,语文,综合测试
上海市建平实验张江中学,上海市洋泾中学,726,否,394,123,135,139
上海市建平实验张江中学,上海市高桥中学,717.5,否,387.5,120,128,140
上海市建平实验张江中学,上海市川沙中学,720.5,否,394.5,120,132,135
上海市历城中学,上海中学东校,695,否,377.5,118,132,129
上海市历城中学,上海市建平中学,696.5,否,380,125,119,134
上海市历城中学,上海市进才中学,732.5,否,394.5,125,131,143
上海市历城中学,上海南汇中学,681,否,372.5,109,131,123
上海市历城中学,上海市浦东复旦附中分校,718.5,否,391.5,125,133,133
上海市历城中学,上海市洋泾中学,696.5,否,378,110,130,129
上海市历城中学,上海市高桥中学,674.5,否,362.5,102,134,119
上海市历城中学,上海市川沙中学,691.5,否,375.5,119,127,133
上海市竹园中学,上海中学东校,718.5,否,398.5,128,132,130
上海市竹园中学,上海市建平中学,718,否,390,129,127,134
上海市竹园中学,上海市进才中学,717,否,395.5,137,126,133
上海市竹园中学,华东师范大学第二附属中学,742,否,409,143,130,142
上海市竹园中学,上海南汇中学,700,否,378.5,129,126,132
上海市竹园中学,上海市浦东复旦附中分校,721,否,403,133,127,127
上海市竹园中学,上海市洋泾中学,718,否,390,120,130,131
上海市竹园中学,上海市高桥中学,713,否,391.5,128,126,130
上海市竹园中学,上海市川沙中学,687.5,否,366,118,112,131
上海市泾南中学,上海中学东校,730,否,397.5,122,136,141
上海市泾南中学,上海市建平中学,747,否,411.5,137,129,145
上海市泾南中学,上海市进才中学,748,否,411,129,139,140
上海市泾南中学,上海南汇中学,711.5,否,390,121,127,134
上海市泾南中学,上海师范大学附属中学,722,否,389,125,125,139
上海市泾南中学,上海市洋泾中学,690,否,375,114,126,125
上海市泾南中学,上海市高桥中学,706,否,396,124,133,125
上海市泾南中学,上海市川沙中学,695.5,否,379.5,116,132,126
上海市香山中学,上海交通大学附属中学,743,否,408.5,129,134,142
上海市香山中学,上海中学东校,716.5,否,393,127,128,131
初中学校,招生学校,录取最低分     (含学业考总成绩和综合素质评价成绩),是否同分优待,语数外,数学,语文,综合测试
上海市香山中学,上海市建平中学,727.5,否,398.5,129,130,136
上海市香山中学,上海市进才中学,739.5,否,417,138,137,130
上海市香山中学,上海南汇中学,679.5,否,368.5,115,129,128
上海市香山中学,上海市浦东复旦附中分校,727.5,否,391.5,124,124,143
上海市香山中学,上海市洋泾中学,696,否,378,115,129,126
上海市香山中学,上海市高桥中学,694.5,否,388.5,120,127,114
上海市沪新中学,上海中学东校,698.5,否,379,122,131,129
上海市沪新中学,上海市建平中学,709,否,379,120,127,140
上海市沪新中学,上海市进才中学,712.5,否,390,120,129,135
上海市沪新中学,上海南汇中学,702.5,否,381,122,126,129
上海市沪新中学,上海市浦东复旦附中分校,694.5,否,384.5,120,133,120
上海市沪新中学,上海市洋泾中学,702.5,否,391,113,137,120
上海市沪新中学,上海市高桥中学,699,否,383,108,133,128
上海市沪新中学,上海市川沙中学,703,否,385,117,127,126
上海市育民中学,上海交通大学附属中学,750,否,408.5,128,137,136.5
上海市育民中学,上海中学东校,711.5,否,386,121,128,132
上海市育民中学,上海市建平中学,740.5,否,409.5,138,130,135
上海市育民中学,上海市进才中学,729,否,402,125,132,141
上海市育民中学,上海南汇中学,702,否,377.5,118,125,135.5
上海市育民中学,上海市浦东复旦附中分校,725.5,否,393,119,133,138
上海市育民中学,上海市洋泾中学,707.5,否,387,115,135,131
上海市育民中学,上海市高桥中学,713.5,否,394,123,133,130
上海市育民中学,上海市川沙中学,706.5,否,391,123,129,127
上海市高行中学,上海中学东校,736.5,否,403.5,125,134,138
上海市高行中学,上海市建平中学,722,否,395,129,131,142
上海市高行中学,上海市进才中学,740.5,否,400,124,137,142
上海市高行中学,上海南汇中学,707,否,385.5,128,123,131
上海市高行中学,上海市洋泾中学,724.5,否,396.5,127,128,135
上海市高行中学,上海市高桥中学,715,否,390,116,132,130
上海市高行中学,上海市川沙中学,733.5,否,405,136,131,138
初中学校,招生学校,录取最低分     (含学业考总成绩和综合素质评价成绩),是否同分优待,语数外,数学,语文,综合测试
上海市高行中学,上海市实验学校,685.5,否,370.5,121,114,125
上海第二工业大学附属龚路中学,上海中学东校,718,否,391.5,127,124,135
上海第二工业大学附属龚路中学,上海市建平中学,743.5,否,411.5,129,133,141
上海第二工业大学附属龚路中学,上海市进才中学,737.5,否,405,135,128,141
上海第二工业大学附属龚路中学,上海南汇中学,692.5,否,386,126,124,119
上海第二工业大学附属龚路中学,上海市浦东复旦附中分校,738.5,否,409,138,128,135
上海第二工业大学附属龚路中学,上海师范大学附属中学,728.5,否,404,132,128,133
上海第二工业大学附属龚路中学,上海市洋泾中学,698,否,376,111,128,125
上海第二工业大学附属龚路中学,上海市高桥中学,698,否,371,105,125,139
上海第二工业大学附属龚路中学,上海市川沙中学,703.5,否,385.5,120,130,129
上海市五三中学,上海中学东校,735,否,402.5,138,126,139
上海市五三中学,上海市建平中学,747,否,419,137,136,136
上海市五三中学,上海市进才中学,739.5,否,410,142,130,138
上海市五三中学,上海南汇中学,710,否,389,129,124,133
上海市五三中学,上海市浦东复旦附中分校,755,否,417.5,139,137,141
上海市五三中学,上海师范大学附属中学,734,否,408.5,138,127,134
上海市五三中学,上海市洋泾中学,710.5,否,388.5,127,125,138
上海市五三中学,上海市高桥中学,710,否,386,118,130,130
上海市五三中学,上海市川沙中学,729.5,否,398.5,123,134,140
上海市侨光中学,上海中学东校,727,否,406.5,125,135,132
上海市侨光中学,上海市建平中学,736.5,否,405,128,133,133
上海市侨光中学,上海市进才中学,733,否,409.5,134,132,132
上海市侨光中学,上海南汇中学,717,否,391.5,125,129,134
上海市侨光中学,上海市浦东复旦附中分校,740,否,407.5,131,131,141
上海市侨光中学,上海师范大学附属中学,731,否,405,134,131,134
上海市侨光中学,上海市洋泾中学,720.5,否,404,134,125,129
上海市侨光中学,上海市高桥中学,716.5,否,396,118,136,127
上海市侨光中学,上海市川沙中学,726,否,398.5,121,132,140
上海市江镇中学,上海中学东校,714,否,394,131,129,129
上海市江镇中学,上海市建平中学,731,否,408,128,136,133
初中学校,招生学校,录取最低分     (含学业考总成绩和综合素质评价成绩),是否同分优待,语数外,数学,语文,综合测试
上海市江镇中学,上海市进才中学,733,否,402.5,138,128,139
上海市江镇中学,上海南汇中学,706,否,380.5,124,126,135
上海市江镇中学,上海市浦东复旦附中分校,727.5,否,406,134,126,128
上海市江镇中学,上海市洋泾中学,728.5,否,395,124,128,140
上海市江镇中学,上海市高桥中学,709.5,否,393.5,129,124,132.5
上海市江镇中学,上海市川沙中学,706,否,393,129,123,135
上海市合庆中学,上海中学东校,695,否,380.5,126,126,130
上海市合庆中学,上海市建平中学,738,否,405.5,128,135,141
上海市合庆中学,上海市进才中学,715,否,399.5,127,131,125
上海市合庆中学,华东师范大学第二附属中学,735,否,406.5,132,132,137
上海市合庆中学,上海南汇中学,684,否,371.5,117,125,123
上海市合庆中学,上海市浦东复旦附中分校,712,否,393.5,139,124,130
上海市合庆中学,上海市洋泾中学,691,否,367.5,127,122,141
上海市合庆中学,上海市高桥中学,694.5,否,373.5,119,125,127
上海市合庆中学,上海市川沙中学,715,否,390.5,130,128,136
华东师范大学张江实验中学,复旦大学附属中学,749,否,411,139,133,143
华东师范大学张江实验中学,上海中学东校,726,否,396,126,128,127
华东师范大学张江实验中学,上海市建平中学,730.5,否,401.5,123,137,134
华东师范大学张江实验中学,上海市进才中学,732.5,否,402.5,133,129,136
华东师范大学张江实验中学,上海南汇中学,727.5,否,394,136,128,138
华东师范大学张江实验中学,上海市浦东复旦附中分校,733,否,407.5,131,133,137
华东师范大学张江实验中学,上海市洋泾中学,727,否,390,120,131,139
华东师范大学张江实验中学,上海市高桥中学,710,否,382,129,122,142
华东师范大学张江实验中学,上海市川沙中学,717.5,否,399,135,129,129.5
上海市三林中学东校,上海中学东校,725.5,否,398,128,132,138
上海市三林中学东校,上海市建平中学,728,否,395,128,126,140
上海市三林中学东校,上海市进才中学,730.5,否,397.5,129,130,140
上海市三林中学东校,华东师范大学第二附属中学,742.5,否,414,139,131,142
上海市三林中学东校,上海南汇中学,702.5,否,386.5,117,128,124
上海市三林中学东校,上海市浦东复旦附中分校,714,否,390,121,130,133
初中学校,招生学校,录取最低分     (含学业考总成绩和综合素质评价成绩),是否同分优待,语数外,数学,语文,综合测试
上海市三林中学东校,上海市洋泾中学,718,否,390,125,124,136
上海市三林中学东校,上海市高桥中学,717.5,否,389.5,121,127,135
上海市三林中学东校,上海市川沙中学,724,否,392.5,116,135,137
上海浦东新区民办正达外国语学校,上海中学东校,742.5,否,411.5,137,132,140
上海浦东新区民办正达外国语学校,上海市建平中学,753,否,417.5,140,131,142
上海浦东新区民办正达外国语学校,上海市进才中学,741.5,否,418,136,134,132
上海浦东新区民办正达外国语学校,华东师范大学第二附属中学,754,否,420,143,135,143
上海浦东新区民办正达外国语学校,上海南汇中学,707,否,386,128,129,134
上海浦东新区民办正达外国语学校,上海市浦东复旦附中分校,753,否,421,137,139,137
上海浦东新区民办正达外国语学校,上海市洋泾中学,726,否,391,123,124,138
上海浦东新区民办正达外国语学校,上海市高桥中学,709,否,387.5,125,125,133
上海浦东新区民办正达外国语学校,上海市川沙中学,719.5,否,395,121,129,133
上海市高东中学,上海中学东校,670.5,否,379,122,114,112
