年份,初中学校,初中学校代码,高中代码,高中名称,计划数
2024,0,上海师范大学附属第二实验学校,,区属市示范性高中分配结果,4
2024,0,上海师范大学附属第二实验学校,,区属市示范性高中分配结果,4
2024,0,上海师范大学附属第二实验学校,,区属市示范性高中分配结果,4
2024,0,上海师范大学附属第二实验学校,,分配结果总计,13
2024,0,上海市真北中学,,区属市示范性高中分配结果,1
2024,0,上海市真北中学,,区属市示范性高中分配结果,3
2024,0,上海市真北中学,,区属市示范性高中分配结果,3
2024,0,上海市真北中学,,区属市示范性高中分配结果,3
2024,0,上海市真北中学,,分配结果总计,10
2024,0,上海市普陀区教育学院附属中学,,委属市示范性高中分配结果,1
2024,0,上海市普陀区教育学院附属中学,,区属市示范性高中分配结果,4
2024,0,上海市普陀区教育学院附属中学,,区属市示范性高中分配结果,11
2024,0,上海市普陀区教育学院附属中学,,区属市示范性高中分配结果,11
2024,0,上海市普陀区教育学院附属中学,,区属市示范性高中分配结果,10
2024,0,上海市普陀区教育学院附属中学,,分配结果总计,37
2024,0,上海市梅陇中学,,委属市示范性高中分配结果,1
2024,0,上海市梅陇中学,,区属市示范性高中分配结果,6
2024,0,上海市梅陇中学,,区属市示范性高中分配结果,17
2024,0,上海市梅陇中学,,区属市示范性高中分配结果,19
2024,0,上海市梅陇中学,,区属市示范性高中分配结果,18
2024,0,上海市梅陇中学,,分配结果总计,61
2024,0,上海兰田中学,,区属市示范性高中分配结果,2
2024,0,上海兰田中学,,区属市示范性高中分配结果,7
2024,0,上海兰田中学,,区属市示范性高中分配结果,8
2024,0,上海兰田中学,,区属市示范性高中分配结果,8
2024,0,上海兰田中学,,分配结果总计,25
2024,0,上海市曹杨中学,,区属市示范性高中分配结果,2
2024,0,上海市曹杨中学,,区属市示范性高中分配结果,6
2024,0,上海市曹杨中学,,区属市示范性高中分配结果,7
2024,0,上海市曹杨中学,,区属市示范性高中分配结果,7
2024,0,上海市曹杨中学,,分配结果总计,22
2024,0,同济大学第二附属中学,,区属市示范性高中分配结果,4
2024,0,同济大学第二附属中学,,区属市示范性高中分配结果,9
2024,0,同济大学第二附属中学,,区属市示范性高中分配结果,8
2024,0,同济大学第二附属中学,,区属市示范性高中分配结果,9
2024,0,同济大学第二附属中学,,分配结果总计,30
2024,0,上海市新杨中学,,区属市示范性高中分配结果,2
2024,0,上海市新杨中学,,区属市示范性高中分配结果,6
2024,0,上海市新杨中学,,区属市示范性高中分配结果,7
2024,0,上海市新杨中学,,区属市示范性高中分配结果,6
2024,0,上海市新杨中学,,分配结果总计,21
2024,0,上海市长征中学,,委属市示范性高中分配结果,1
2024,0,上海市长征中学,,区属市示范性高中分配结果,2
2024,0,上海市长征中学,,区属市示范性高中分配结果,6
2024,0,上海市长征中学,,区属市示范性高中分配结果,6
2024,0,上海市长征中学,,区属市示范性高中分配结果,6
2024,0,上海市长征中学,,分配结果总计,21
2024,0,上海市桃浦中学,,区属市示范性高中分配结果,1
2024,0,上海市桃浦中学,,区属市示范性高中分配结果,3
2024,0,上海市桃浦中学,,区属市示范性高中分配结果,3
2024,0,上海市桃浦中学,,区属市示范性高中分配结果,3
2024,0,上海市桃浦中学,,分配结果总计,10
2024,0,上海市晋元高级中学附属学校南校,,区属市示范性高中分配结果,1
2024,0,上海市晋元高级中学附属学校南校,,区属市示范性高中分配结果,2
2024,0,上海市晋元高级中学附属学校南校,,区属市示范性高中分配结果,1
2024,0,上海市晋元高级中学附属学校南校,,区属市示范性高中分配结果,2
2024,0,上海市晋元高级中学附属学校南校,,分配结果总计,6
2024,0,上海音乐学院附属安师实验中学,,区属市示范性高中分配结果,1
2024,0,上海音乐学院附属安师实验中学,,区属市示范性高中分配结果,1
2024,0,上海音乐学院附属安师实验中学,,区属市示范性高中分配结果,1
2024,0,上海音乐学院附属安师实验中学,,区属市示范性高中分配结果,1
2024,0,上海音乐学院附属安师实验中学,,分配结果总计,4
2024,0,上海华东师范大学附属进华中学,,委属市示范性高中分配结果,1
2024,0,上海华东师范大学附属进华中学,,区属市示范性高中分配结果,3
2024,0,上海华东师范大学附属进华中学,,区属市示范性高中分配结果,9
2024,0,上海华东师范大学附属进华中学,,区属市示范性高中分配结果,9
2024,0,上海华东师范大学附属进华中学,,区属市示范性高中分配结果,8
2024,0,上海华东师范大学附属进华中学,,分配结果总计,30
2024,0,上海安生学校,,区属市示范性高中分配结果,1
2024,0,上海安生学校,,区属市示范性高中分配结果,2
2024,0,上海安生学校,,区属市示范性高中分配结果,1
2024,0,上海安生学校,,区属市示范性高中分配结果,1
2024,0,上海安生学校,,分配结果总计,5
2024,0,上海培佳双语学校,,区属市示范性高中分配结果,2
2024,0,上海培佳双语学校,,区属市示范性高中分配结果,6
2024,0,上海培佳双语学校,,区属市示范性高中分配结果,7
2024,0,上海培佳双语学校,,区属市示范性高中分配结果,8
2024,0,上海培佳双语学校,,分配结果总计,23
2024,0,上海市光新学校,,区属市示范性高中分配结果,1
2024,0,上海市光新学校,,区属市示范性高中分配结果,1
2024,0,上海市光新学校,,区属市示范性高中分配结果,1
2024,0,上海市光新学校,,区属市示范性高中分配结果,1
2024,0,上海市光新学校,,分配结果总计,4
2024,0,上海市铜川学校,,区属市示范性高中分配结果,1
2024,0,上海市铜川学校,,区属市示范性高中分配结果,3
2024,0,上海市铜川学校,,区属市示范性高中分配结果,4
2024,0,上海市铜川学校,,区属市示范性高中分配结果,3
2024,0,上海市铜川学校,,分配结果总计,11
2024,0,上海市沙田学校,,区属市示范性高中分配结果,1
2024,0,上海市沙田学校,,区属市示范性高中分配结果,2
2024,0,上海市沙田学校,,区属市示范性高中分配结果,2
2024,0,上海市沙田学校,,区属市示范性高中分配结果,2
2024,0,上海市沙田学校,,分配结果总计,7
2024,0,华东师范大学附属外国语实验学校,,区属市示范性高中分配结果,2
2024,0,华东师范大学附属外国语实验学校,,区属市示范性高中分配结果,6
2024,0,华东师范大学附属外国语实验学校,,区属市示范性高中分配结果,7
2024,0,华东师范大学附属外国语实验学校,,区属市示范性高中分配结果,6
2024,0,华东师范大学附属外国语实验学校,,分配结果总计,21
2024,0,上海市子长学校,,区属市示范性高中分配结果,1
2024,0,上海市子长学校,,区属市示范性高中分配结果,1
2024,0,上海市子长学校,,区属市示范性高中分配结果,1
2024,0,上海市子长学校,,区属市示范性高中分配结果,1
2024,0,上海市子长学校,,分配结果总计,4
2024,0,上海市洛川学校,,区属市示范性高中分配结果,1
2024,0,上海市洛川学校,,区属市示范性高中分配结果,2
2024,0,上海市洛川学校,,区属市示范性高中分配结果,2
2024,0,上海市洛川学校,,区属市示范性高中分配结果,2
2024,0,上海市洛川学校,,分配结果总计,7
2024,0,上海市宜川中学附属学校,,委属市示范性高中分配结果,1
2024,0,上海市宜川中学附属学校,,区属市示范性高中分配结果,1
2024,0,上海市宜川中学附属学校,,区属市示范性高中分配结果,3
2024,0,上海市宜川中学附属学校,,区属市示范性高中分配结果,4
2024,0,上海市宜川中学附属学校,,区属市示范性高中分配结果,5
2024,0,上海市宜川中学附属学校,,分配结果总计,14
2024,0,上海市曹杨中学附属学校,,区属市示范性高中分配结果,2
2024,0,上海市曹杨中学附属学校,,区属市示范性高中分配结果,4
2024,0,上海市曹杨中学附属学校,,区属市示范性高中分配结果,3
2024,0,上海市曹杨中学附属学校,,区属市示范性高中分配结果,3
2024,0,上海市曹杨中学附属学校,,分配结果总计,12
2024,0,上海市普陀区教育学院附属学校,,区属市示范性高中分配结果,1
2024,0,上海市普陀区教育学院附属学校,,区属市示范性高中分配结果,1
2024,0,上海市普陀区教育学院附属学校,,区属市示范性高中分配结果,1
2024,0,上海市普陀区教育学院附属学校,,区属市示范性高中分配结果,2
2024,0,上海市普陀区教育学院附属学校,,分配结果总计,5
2024,0,上海市晋元高级中学附属学校,,区属市示范性高中分配结果,4
2024,0,上海市晋元高级中学附属学校,,区属市示范性高中分配结果,13
2024,0,上海市晋元高级中学附属学校,,区属市示范性高中分配结果,12
2024,0,上海市晋元高级中学附属学校,,区属市示范性高中分配结果,13
2024,0,上海市晋元高级中学附属学校,,分配结果总计,42
2024,0,上海市曹杨第二中学附属学校,,委属市示范性高中分配结果,1
2024,0,上海市曹杨第二中学附属学校,,区属市示范性高中分配结果,3
2024,0,上海市曹杨第二中学附属学校,,区属市示范性高中分配结果,9
2024,0,上海市曹杨第二中学附属学校,,区属市示范性高中分配结果,10
2024,0,上海市曹杨第二中学附属学校,,区属市示范性高中分配结果,11
2024,0,上海市曹杨第二中学附属学校,,分配结果总计,34
2024,0,上海市民办新黄浦实验学校,,区属市示范性高中分配结果,1
2024,0,上海市民办新黄浦实验学校,,区属市示范性高中分配结果,2
2024,0,上海市民办新黄浦实验学校,,区属市示范性高中分配结果,4
2024,0,上海市民办新黄浦实验学校,,区属市示范性高中分配结果,3
2024,0,上海市民办新黄浦实验学校,,分配结果总计,10
2024,1,上海市江宁学校,,区属市示范性高中分配结果,2
2024,1,上海市江宁学校,,区属市示范性高中分配结果,7
2024,1,上海市江宁学校,,区属市示范性高中分配结果,6
2024,1,上海市江宁学校,,区属市示范性高中分配结果,6
2024,1,上海市江宁学校,,分配结果总计,22
2024,0,上海市中远实验学校,,委属市示范性高中分配结果,1
2024,0,上海市中远实验学校,,区属市示范性高中分配结果,2
2024,0,上海市中远实验学校,,区属市示范性高中分配结果,7
2024,0,上海市中远实验学校,,区属市示范性高中分配结果,7
2024,0,上海市中远实验学校,,区属市示范性高中分配结果,6
2024,0,上海市中远实验学校,,分配结果总计,23
2024,0,上海市金鼎学校,,区属市示范性高中分配结果,1
2024,0,上海市金鼎学校,,区属市示范性高中分配结果,1
2024,0,上海市金鼎学校,,区属市示范性高中分配结果,1
2024,0,上海市金鼎学校,,区属市示范性高中分配结果,1
2024,0,上海市金鼎学校,,分配结果总计,4
2024,0,上海外国语大学尚阳外国语学校,,委属市示范性高中分配结果,1
2024,0,上海外国语大学尚阳外国语学校,,区属市示范性高中分配结果,1
2024,0,上海外国语大学尚阳外国语学校,,区属市示范性高中分配结果,6
2024,0,上海外国语大学尚阳外国语学校,,区属市示范性高中分配结果,5
2024,0,上海外国语大学尚阳外国语学校,,区属市示范性高中分配结果,5
2024,0,上海外国语大学尚阳外国语学校,,分配结果总计,18
2024,1,上海市文达学校,,区属市示范性高中分配结果,1
2024,1,上海市文达学校,,区属市示范性高中分配结果,4
2024,1,上海市文达学校,,区属市示范性高中分配结果,4
2024,1,上海市文达学校,,区属市示范性高中分配结果,3
2024,1,上海市文达学校,,分配结果总计,13
2024,0,上海理工大学附属普陀实验学校,,区属市示范性高中分配结果,1
2024,0,上海理工大学附属普陀实验学校,,区属市示范性高中分配结果,1
2024,0,上海理工大学附属普陀实验学校,,区属市示范性高中分配结果,1
2024,0,上海理工大学附属普陀实验学校,,区属市示范性高中分配结果,1
2024,0,上海理工大学附属普陀实验学校,,分配结果总计,4
2024,0,上海市万里城实验学校,,委属市示范性高中分配结果,1
2024,0,上海市万里城实验学校,,区属市示范性高中分配结果,1
2024,0,上海市万里城实验学校,,区属市示范性高中分配结果,6
2024,0,上海市万里城实验学校,,区属市示范性高中分配结果,5
2024,0,上海市万里城实验学校,,区属市示范性高中分配结果,6
2024,0,上海市万里城实验学校,,分配结果总计,19
2024,上海市淞谊中学,131002,,上海市行知中学,8
2024,上海市淞谊中学,131002,,上海市吴淞中学,9
2024,上海市淞谊中学,131002,,上海大学附属中学,9
2024,上海市淞谊中学,131002,,华东师范大学第二附属中学（宝山校区）,3
2024,上海市淞谊中学,131002,,上海师范大学附属中学宝山分校,1
