year,district,district_code,middle_school_name,high_school_code,high_school_name,quota_count,source
2025,嘉定区,JD,上海师范大学附属第五嘉定实验学校,142001,上海市嘉定区第一中学,2,page_2
2025,嘉定区,JD,上海师范大学附属第五嘉定实验学校,142002,上海交通大学附属中学嘉定分校,2,page_2
2025,嘉定区,JD,上海师范大学附属第五嘉定实验学校,142004,上海师范大学附属中学嘉定新城分校,1,page_2
2025,嘉定区,JD,同济大学附属嘉定实验中学,142001,上海市嘉定区第一中学,2,page_2
2025,嘉定区,JD,同济大学附属嘉定实验中学,142002,上海交通大学附属中学嘉定分校,3,page_2
2025,嘉定区,JD,同济大学附属嘉定实验中学,142004,上海师范大学附属中学嘉定新城分校,1,page_2
2025,嘉定区,JD,交大附中附属嘉定洪德中学,102056,上海交通大学附属中学,1,page_2
2025,嘉定区,JD,交大附中附属嘉定洪德中学,142001,上海市嘉定区第一中学,4,page_2
2025,嘉定区,JD,交大附中附属嘉定洪德中学,142002,上海交通大学附属中学嘉定分校,5,page_2
2025,嘉定区,JD,交大附中附属嘉定洪德中学,142004,上海师范大学附属中学嘉定新城分校,1,page_2
2025,嘉定区,JD,上海市嘉定区嘉二实验学校,142001,上海市嘉定区第一中学,5,page_2
2025,嘉定区,JD,上海市嘉定区嘉二实验学校,142002,上海交通大学附属中学嘉定分校,6,page_2
2025,嘉定区,JD,上海市嘉定区嘉二实验学校,142004,上海师范大学附属中学嘉定新城分校,2,page_2
2025,嘉定区,JD,上海嘉定区民办华盛怀少学校,142001,上海市嘉定区第一中学,8,page_2
2025,嘉定区,JD,上海嘉定区民办华盛怀少学校,142002,上海交通大学附属中学嘉定分校,9,page_2
2025,嘉定区,JD,上海嘉定区民办华盛怀少学校,142004,上海师范大学附属中学嘉定新城分校,3,page_2
