年份,区域,初中学校,高中学校,录取分数线
2024,静安,同济大学附属七一中学,,738.5
2024,静安,同济大学附属七一中学,,717
2024,静安,同济大学附属七一中学,,706.5
2024,静安,同济大学附属七一中学,,728
2024,静安,初中学校,,录取最低分     (含学业考总成绩和综合素质评价成绩)
2024,静安,同济大学附属七一中学,,676
2024,静安,同济大学附属七一中学,,669
2024,静安,同济大学附属七一中学,,676.5
2024,静安,同济大学附属七一中学,,748
2024,静安,上海市向东中学,,701.5
2024,静安,上海市向东中学,,693.5
2024,静安,上海市向东中学,,680
2024,静安,上海市向东中学,,698
2024,静安,上海市向东中学,,657
2024,静安,上海市向东中学,,675
2024,静安,上海市向东中学,,670.5
2024,静安,上海田家炳中学,,745
2024,静安,上海田家炳中学,,737.5
2024,静安,上海田家炳中学,,716.5
2024,静安,上海田家炳中学,,715.5
2024,静安,上海田家炳中学,,730.5
2024,静安,上海田家炳中学,,662.5
2024,静安,上海田家炳中学,,678.5
2024,静安,上海田家炳中学,,657
2024,静安,上海市民办扬波中学,,736
2024,静安,上海市民办扬波中学,,710
2024,静安,上海市民办扬波中学,,706.5
2024,静安,上海市民办扬波中学,,728
2024,静安,上海市民办扬波中学,,659.5
2024,静安,上海市民办扬波中学,,683
2024,静安,上海市民办扬波中学,,658.5
2024,静安,上海市民办扬波中学,,749
2024,静安,上海市民办新和中学,,725.5
2024,静安,上海市民办新和中学,,713.5
2024,静安,上海市民办新和中学,,708
2024,静安,初中学校,,录取最低分     (含学业考总成绩和综合素质评价成绩)
2024,静安,上海市民办新和中学,,713.5
2024,静安,上海市民办新和中学,,659
2024,静安,上海市民办新和中学,,681
2024,静安,上海市民办新和中学,,659
2024,静安,上海市民办风范中学,,731.5
2024,静安,上海市民办风范中学,,719.5
2024,静安,上海市民办风范中学,,715
2024,静安,上海市民办风范中学,,726.5
2024,静安,上海市民办风范中学,,661
2024,静安,上海市民办风范中学,,695.5
2024,静安,上海市民办风范中学,,684
2024,静安,上海市民办风范中学,,743
2024,静安,上海市爱国学校,,725
2024,静安,上海市爱国学校,,682
2024,静安,上海市爱国学校,,689.5
2024,静安,上海市爱国学校,,716.5
2024,静安,上海市爱国学校,,660.5
2024,静安,上海市爱国学校,,686
2024,静安,上海市爱国学校,,730
2024,静安,上海市静安区教育学院附属学校,,734.5
2024,静安,上海市静安区教育学院附属学校,,711
2024,静安,上海市静安区教育学院附属学校,,701.5
2024,静安,上海市静安区教育学院附属学校,,712.5
2024,静安,上海市静安区教育学院附属学校,,668
2024,静安,上海市静安区教育学院附属学校,,673.5
2024,静安,上海市静安区教育学院附属学校,,753.5
2024,静安,上海市华灵学校,,692.5
2024,静安,上海市华灵学校,,719
2024,静安,上海市华灵学校,,700.5
2024,静安,上海市华灵学校,,701
2024,静安,初中学校,,录取最低分     (含学业考总成绩和综合素质评价成绩)
2024,静安,上海市华灵学校,,686
2024,静安,上海市华灵学校,,658.5
2024,静安,上海市三泉学校,,711.5
2024,静安,上海市三泉学校,,684.5
2024,静安,上海市三泉学校,,687.5
2024,静安,上海市三泉学校,,683
2024,静安,上海市三泉学校,,662.5
2024,静安,上海市三泉学校,,673
2024,静安,上海市三泉学校,,668.5
2024,静安,上海戏剧学院附属静安学校,,735.5
2024,静安,上海戏剧学院附属静安学校,,722
2024,静安,上海戏剧学院附属静安学校,,704
2024,静安,上海戏剧学院附属静安学校,,727
2024,静安,上海戏剧学院附属静安学校,,667.5
2024,静安,上海戏剧学院附属静安学校,,666.5
2024,静安,上海戏剧学院附属静安学校,,669
2024,静安,上海市静安区大宁国际学校,,720.5
2024,静安,上海市静安区大宁国际学校,,707.5
2024,静安,上海市静安区大宁国际学校,,706
2024,静安,上海市静安区大宁国际学校,,732.5
2024,静安,上海市静安区大宁国际学校,,696.5
2024,静安,上海市静安区大宁国际学校,,665
2024,黄浦,初中学校,,录取最低分     (含学业考总成绩和综合素质评价成绩)
2024,黄浦,上海市格致初级中学,,738
2024,黄浦,上海市格致初级中学,,723
2024,黄浦,上海市格致初级中学,,733.5
2024,黄浦,上海市格致初级中学,,722
2024,黄浦,上海市格致初级中学,,709
2024,黄浦,上海市格致初级中学,,700
2024,黄浦,上海市格致初级中学,,678.5
2024,黄浦,上海市格致初级中学,,706
2024,黄浦,上海市格致初级中学,,676
2024,黄浦,上海市大同初级中学,,734
2024,黄浦,上海市大同初级中学,,727.5
2024,黄浦,上海市大同初级中学,,739
2024,黄浦,上海市大同初级中学,,723.5
2024,黄浦,上海市大同初级中学,,725.5
2024,黄浦,上海市大同初级中学,,691
2024,黄浦,上海市大同初级中学,,676.5
2024,黄浦,上海市大同初级中学,,702.5
2024,黄浦,上海市大同初级中学,,679.5
2024,黄浦,上海市向明初级中学,,727.5
2024,黄浦,上海市向明初级中学,,713.5
2024,黄浦,上海市向明初级中学,,734
2024,黄浦,上海市向明初级中学,,719
2024,黄浦,上海市向明初级中学,,711.5
2024,黄浦,上海市向明初级中学,,695
2024,黄浦,上海市向明初级中学,,677.5
2024,黄浦,上海市向明初级中学,,701.5
2024,黄浦,上海市向明初级中学,,694.5
2024,黄浦,上海外国语大学附属大境初级中学,,729.5
2024,黄浦,初中学校,,录取最低分     (含学业考总成绩和综合素质评价成绩)
2024,黄浦,上海外国语大学附属大境初级中学,,729
2024,黄浦,上海外国语大学附属大境初级中学,,720
2024,黄浦,上海外国语大学附属大境初级中学,,719.5
2024,黄浦,上海外国语大学附属大境初级中学,,697
2024,黄浦,上海外国语大学附属大境初级中学,,698.5
2024,黄浦,上海外国语大学附属大境初级中学,,685
2024,黄浦,上海外国语大学附属大境初级中学,,710
2024,黄浦,上海外国语大学附属大境初级中学,,692.5
2024,黄浦,上海市光明初级中学,,723
2024,黄浦,上海市光明初级中学,,730.5
2024,黄浦,上海市光明初级中学,,735.5
2024,黄浦,上海市光明初级中学,,714
2024,黄浦,上海市光明初级中学,,699.5
2024,黄浦,上海市光明初级中学,,702
2024,黄浦,上海市光明初级中学,,668.5
2024,黄浦,上海市光明初级中学,,708
2024,黄浦,上海市光明初级中学,,701.5
2024,黄浦,上海市敬业初级中学,,728
2024,黄浦,上海市敬业初级中学,,713
2024,黄浦,上海市敬业初级中学,,731.5
2024,黄浦,上海市敬业初级中学,,716
2024,黄浦,上海市敬业初级中学,,665
2024,黄浦,上海市敬业初级中学,,703
2024,黄浦,上海市敬业初级中学,,677.5
2024,黄浦,上海市敬业初级中学,,704
2024,黄浦,上海市敬业初级中学,,681.5
2024,黄浦,上海市卢湾中学,,733.5
2024,黄浦,上海市卢湾中学,,716
2024,黄浦,上海市卢湾中学,,734
2024,黄浦,上海市卢湾中学,,722.5
2024,黄浦,初中学校,,录取最低分     (含学业考总成绩和综合素质评价成绩)
2024,黄浦,上海市卢湾中学,,697
2024,黄浦,上海市卢湾中学,,707
2024,黄浦,上海市卢湾中学,,683
2024,黄浦,上海市卢湾中学,,705.5
2024,黄浦,上海市卢湾中学,,696.5
2024,黄浦,上海市卢湾中学,,758
2024,黄浦,上海市市八初级中学,,713
2024,黄浦,上海市市八初级中学,,720.5
2024,黄浦,上海市市八初级中学,,724
2024,黄浦,上海市市八初级中学,,689
2024,黄浦,上海市市八初级中学,,702
2024,黄浦,上海市市八初级中学,,678.5
2024,黄浦,上海市市八初级中学,,677.5
2024,黄浦,上海市市八初级中学,,686.5
2024,黄浦,上海市市八初级中学,,683.5
2024,黄浦,上海市尚文中学,,722.5
2024,黄浦,上海市尚文中学,,710
2024,黄浦,上海市尚文中学,,724.5
2024,黄浦,上海市尚文中学,,726
2024,黄浦,上海市尚文中学,,731
2024,黄浦,上海市尚文中学,,696
2024,黄浦,上海市尚文中学,,682
2024,黄浦,上海市尚文中学,,707
2024,黄浦,上海市尚文中学,,692
2024,黄浦,上海市尚文中学,,752.5
2024,黄浦,上海交通大学附属黄浦实验中学,,733.5
2024,黄浦,上海交通大学附属黄浦实验中学,,699.5
2024,黄浦,上海交通大学附属黄浦实验中学,,731.5
2024,黄浦,上海交通大学附属黄浦实验中学,,702.5
2024,黄浦,上海交通大学附属黄浦实验中学,,687
2024,黄浦,初中学校,,录取最低分     (含学业考总成绩和综合素质评价成绩)
2024,黄浦,上海交通大学附属黄浦实验中学,,670.5
2024,黄浦,上海交通大学附属黄浦实验中学,,676.5
2024,黄浦,上海交通大学附属黄浦实验中学,,688.5
2024,黄浦,上海交通大学附属黄浦实验中学,,687
2024,黄浦,上海市清华中学,,717
2024,黄浦,上海市清华中学,,712.5
2024,黄浦,上海市清华中学,,742
2024,黄浦,上海市清华中学,,714
2024,黄浦,上海市清华中学,,682.5
2024,黄浦,上海市清华中学,,671.5
2024,黄浦,上海市清华中学,,658.5
2024,黄浦,上海市清华中学,,685.5
2024,黄浦,上海市清华中学,,680
2024,黄浦,上海市民办明珠中学,,732.5
2024,黄浦,上海市民办明珠中学,,716.5
2024,黄浦,上海市民办明珠中学,,726.5
2024,黄浦,上海市民办明珠中学,,720
2024,黄浦,上海市民办明珠中学,,715.5
2024,黄浦,上海市民办明珠中学,,705
2024,黄浦,上海市民办明珠中学,,679
2024,黄浦,上海市民办明珠中学,,708
2024,黄浦,上海市民办明珠中学,,692
2024,黄浦,上海市民办明珠中学,,743.5
2024,黄浦,上海市民办立达中学,,738
2024,黄浦,上海市民办立达中学,,727.5
2024,黄浦,上海市民办立达中学,,743
2024,黄浦,上海市民办立达中学,,720
2024,黄浦,上海市民办立达中学,,713
2024,黄浦,上海市民办立达中学,,700.5
2024,黄浦,上海市民办立达中学,,662.5
2024,黄浦,初中学校,,录取最低分     (含学业考总成绩和综合素质评价成绩)
2024,黄浦,上海市民办立达中学,,702.5
2024,黄浦,上海市民办立达中学,,682
2024,黄浦,上海市震旦外国语中学,,721.5
2024,黄浦,上海市震旦外国语中学,,721.5
2024,黄浦,上海市震旦外国语中学,,721.5
2024,黄浦,上海市震旦外国语中学,,705
2024,黄浦,上海市震旦外国语中学,,712.5
2024,黄浦,上海市震旦外国语中学,,691.5
2024,黄浦,上海市震旦外国语中学,,674
2024,黄浦,上海市震旦外国语中学,,705
2024,黄浦,上海市震旦外国语中学,,685.5
2024,黄浦,上海市震旦外国语中学,,749
2024,黄浦,上海市第十中学,,714.5
2024,黄浦,上海市第十中学,,659
2024,黄浦,上海市第十中学,,720.5
2024,黄浦,上海市第十中学,,715.5
2024,黄浦,上海市第十中学,,694.5
2024,黄浦,上海市第十中学,,681
2024,黄浦,上海市第十中学,,696
2024,黄浦,上海市第十中学,,682
2024,黄浦,上海理工大学附属储能中学,,712.5
2024,黄浦,上海理工大学附属储能中学,,710.5
2024,黄浦,上海理工大学附属储能中学,,708.5
2024,黄浦,上海理工大学附属储能中学,,683
2024,黄浦,上海理工大学附属储能中学,,705
2024,黄浦,上海理工大学附属储能中学,,696
2024,黄浦,上海理工大学附属储能中学,,683
2024,黄浦,上海理工大学附属储能中学,,678.5
2024,黄浦,上海理工大学附属储能中学,,691
2024,黄浦,上海理工大学附属储能中学,,732
2024,黄浦,初中学校,,录取最低分     (含学业考总成绩和综合素质评价成绩)
2024,黄浦,上海市金陵中学,,719
2024,黄浦,上海市金陵中学,,728
2024,黄浦,上海市金陵中学,,726
2024,黄浦,上海市金陵中学,,709
2024,黄浦,上海市金陵中学,,690.5
2024,黄浦,上海市金陵中学,,671
2024,黄浦,上海市金陵中学,,681.5
2024,黄浦,上海市金陵中学,,681
2024,黄浦,上海市金陵中学,,689.5
2024,黄浦,上海市金陵中学,,752
2024,黄浦,上海市市南中学,,717
2024,黄浦,上海市市南中学,,700.5
2024,黄浦,上海市市南中学,,722
2024,黄浦,上海市市南中学,,712
2024,黄浦,上海市市南中学,,719.5
2024,黄浦,上海市市南中学,,687
2024,黄浦,上海市市南中学,,676
2024,黄浦,上海市市南中学,,688.5
2024,黄浦,上海市市南中学,,680
2024,黄浦,上海音乐学院附属黄浦比乐中学,,736.5
2024,黄浦,上海音乐学院附属黄浦比乐中学,,711
2024,黄浦,上海音乐学院附属黄浦比乐中学,,728
2024,黄浦,上海音乐学院附属黄浦比乐中学,,697.5
2024,黄浦,上海音乐学院附属黄浦比乐中学,,695.5
2024,黄浦,上海音乐学院附属黄浦比乐中学,,692
2024,黄浦,上海音乐学院附属黄浦比乐中学,,663.5
2024,黄浦,上海音乐学院附属黄浦比乐中学,,674
2024,黄浦,上海音乐学院附属黄浦比乐中学,,671
2024,黄浦,上海音乐学院附属黄浦比乐中学,,745
2024,黄浦,上海市黄浦区教育学院附属中山学校,,737.5
2024,黄浦,初中学校,,录取最低分     (含学业考总成绩和综合素质评价成绩)
2024,黄浦,上海市黄浦区教育学院附属中山学校,,712
2024,黄浦,上海市黄浦区教育学院附属中山学校,,731.5
2024,黄浦,上海市黄浦区教育学院附属中山学校,,714.5
2024,黄浦,上海市黄浦区教育学院附属中山学校,,725.5
2024,黄浦,上海市黄浦区教育学院附属中山学校,,696
2024,黄浦,上海市黄浦区教育学院附属中山学校,,679.5
