年份,批次,区名称,学校信息,录取最低分,是否同分优待
2025,名额分配到校,浦东新区,建平中学西校   院     上海中学东校,736.5,否
2025,名额分配到校,浦东新区,建平中学西校         上海市建平中学,750.5,否
2025,名额分配到校,浦东新区,建平中学西校         上海市进才中学,745,否
2025,名额分配到校,浦东新区,建平中学西校    华东师范大学第二附属中学,760.5,否
2025,名额分配到校,浦东新区,建平中学西校         上海南汇中学,713,否
2025,名额分配到校,浦东新区,院,732,否
2025,名额分配到校,浦东新区,建平中学西校         上海市高桥中学,713.5,否
2025,名额分配到校,浦东新区,建平中学西校         上海市川沙中学,727.5,否
2025,名额分配到校,浦东新区,进才中学北校         上海中学东校,735,否
2025,名额分配到校,浦东新区,进才中学北校         上海市建平中学,752.5,否
2025,名额分配到校,浦东新区,进才中学北校         上海市进才中学,747.5,否
2025,名额分配到校,浦东新区,进才中学北校         上海南汇中学,711,否
2025,名额分配到校,浦东新区,进才中学北校       上海市浦东复旦附中分校,758.5,否
2025,名额分配到校,浦东新区,进才中学北校         上海市洋泾中学,734,否
2025,名额分配到校,浦东新区,进才中学北校         上海市高桥中学,717.5,否
2025,名额分配到校,浦东新区,进才中学北校         上海市川沙中学,727.5,否
2025,名额分配到校,浦东新区,华东师范大学附属东昌中学南校        上海中学东校,745,否
2025,名额分配到校,浦东新区,华东师范大学附属东昌中学南校        建平中学,745.5,否
2025,名额分配到校,浦东新区,华东师范大学附属东昌中学南校        进才中学,744,否
2025,名额分配到校,浦东新区,华东师范大学附属东昌中学南校        上海南汇中学,721.5,否
2025,名额分配到校,浦东新区,华东师范大学附属东昌中学南校      浦东复旦附中分校,755,否
2025,名额分配到校,浦东新区,华东师范大学附属东昌中学南校        洋泾中学,733,否
2025,名额分配到校,浦东新区,华东师范大学附属东昌中学南校        高桥中学,713,否
2025,名额分配到校,浦东新区,华东师范大学附属东昌中学南校        川沙中学,729,否
2025,名额分配到校,浦东新区,华东师范大学附属东昌中学南校        实验学校,759.5,否
2025,名额分配到校,浦东新区,洋泾中学东校         上海中学东校,720,否
2025,名额分配到校,浦东新区,洋泾中学东校         上海市建平中学,746,否
2025,名额分配到校,浦东新区,洋泾中学东校         上海市进才中学,742,否
2025,名额分配到校,浦东新区,洋泾中学东校         上海南汇中学,709.5,否
2025,名额分配到校,浦东新区,院     洋泾中学,732.5,否
2025,名额分配到校,浦东新区,洋泾中学东校         上海市高桥中学,703.5,否
2025,名额分配到校,浦东新区,洋泾中学东校         上海市川沙中学,708,否
2025,名额分配到校,浦东新区,上南中学东校         上海中学东校,731.5,否
2025,名额分配到校,浦东新区,上南中学东校         上海市建平中学,745.5,否
2025,名额分配到校,浦东新区,院,738.5,否
2025,名额分配到校,浦东新区,上南中学东校    华东师范大学第二附属中学,757.5,否
2025,名额分配到校,浦东新区,上南中学东校         上海南汇中学,714,否
2025,名额分配到校,浦东新区,上南中学东校         上海市洋泾中学,732.5,否
2025,名额分配到校,浦东新区,上南中学东校         上海市高桥中学,712.5,否
2025,名额分配到校,浦东新区,上南中学东校         上海市川沙中学,727.5,否
2025,名额分配到校,浦东新区,上南中学北校         上海中学东校,736,否
2025,名额分配到校,浦东新区,上南中学北校         上海市建平中学,732.5,否
2025,名额分配到校,浦东新区,上南中学北校         上海市进才中学,700,否
2025,名额分配到校,浦东新区,上南中学北校    华东师范大学第二附属中学,747.5,否
2025,名额分配到校,浦东新区,上南中学北校         上海南汇中学,707.5,否
2025,名额分配到校,浦东新区,上南中学北校       上海市浦东复旦附中分校,734.5,否
2025,名额分配到校,浦东新区,上南中学北校         上海市洋泾中学,727,否
2025,名额分配到校,浦东新区,上南中学北校         上海市高桥中学,710.5,否
2025,名额分配到校,浦东新区,上南中学北校         上海市川沙中学,720.5,否
2025,名额分配到校,浦东新区,三林中学北校         上海市上海中学,756,否
2025,名额分配到校,浦东新区,三林中学北校         上海中学东校,727.5,否
2025,名额分配到校,浦东新区,三林中学北校         上海市建平中学,734.5,否
2025,名额分配到校,浦东新区,三林中学北校         上海市进才中学,734.5,否
2025,名额分配到校,浦东新区,三林中学北校         上海南汇中学,713,否
2025,名额分配到校,浦东新区,三林中学北校       上海市浦东复旦附中分校,745.5,否
2025,名额分配到校,浦东新区,三林中学北校         上海市洋泾中学,728.5,否
2025,名额分配到校,浦东新区,三林中学北校         上海市高桥中学,707.5,否
2025,名额分配到校,浦东新区,三林中学北校         上海市川沙中学,715,否
2025,名额分配到校,浦东新区,院    复旦大学附属中学,748,否
2025,名额分配到校,浦东新区,洪山中学          上海中学东校,725,否
2025,名额分配到校,浦东新区,洪山中学          上海市建平中学,728.5,否
2025,名额分配到校,浦东新区,洪山中学          上海市进才中学,717.5,否
2025,名额分配到校,浦东新区,洪山中学          上海南汇中学,703.5,否
2025,名额分配到校,浦东新区,院,744,否
2025,名额分配到校,浦东新区,洪山中学          上海市洋泾中学,724.5,否
2025,名额分配到校,浦东新区,洪山中学          上海市高桥中学,706,否
2025,名额分配到校,浦东新区,上南中学南校       上海交通大学附属中学,750,否
2025,名额分配到校,浦东新区,上南中学南校         上海中学东校,728.5,否
2025,名额分配到校,浦东新区,上南中学南校         上海市建平中学,749,否
2025,名额分配到校,浦东新区,上南中学南校         上海市进才中学,730.5,否
2025,名额分配到校,浦东新区,上南中学南校         上海南汇中学,713,否
2025,名额分配到校,浦东新区,上南中学南校       上海市浦东复旦附中分校,748.5,否
2025,名额分配到校,浦东新区,上南中学南校         上海市洋泾中学,725.5,否
2025,名额分配到校,浦东新区,上南中学南校         上海市高桥中学,709,否
2025,名额分配到校,浦东新区,上南中学南校         上海市川沙中学,725,否
2025,名额分配到校,浦东新区,清流中学          上海市上海中学,755.5,否
2025,名额分配到校,浦东新区,清流中学          上海中学东校,729.5,否
2025,名额分配到校,浦东新区,清流中学          上海市建平中学,739.5,否
2025,名额分配到校,浦东新区,清流中学          上海市进才中学,734.5,否
2025,名额分配到校,浦东新区,清流中学          上海南汇中学,710,否
2025,名额分配到校,浦东新区,清流中学        上海市浦东复旦附中分校,755,否
2025,名额分配到校,浦东新区,清流中学          上海市洋泾中学,729,否
2025,名额分配到校,浦东新区,清流中学          上海市高桥中学,710,否
2025,名额分配到校,浦东新区,清流中学          上海市川沙中学,727,否
2025,名额分配到校,浦东新区,浦泾中学          上海中学东校,726.5,否
2025,名额分配到校,浦东新区,浦泾中学          上海市建平中学,737.5,否
2025,名额分配到校,浦东新区,浦泾中学          上海市进才中学,732,否
2025,名额分配到校,浦东新区,院     上海南汇中学,714,否
2025,名额分配到校,浦东新区,浦泾中学        上海市浦东复旦附中分校,732,否
2025,名额分配到校,浦东新区,浦泾中学          上海市洋泾中学,727.5,否
2025,名额分配到校,浦东新区,浦泾中学          上海市高桥中学,679.5,否
2025,名额分配到校,浦东新区,浦泾中学          上海市川沙中学,666,否
2025,名额分配到校,浦东新区,院,718.5,否
2025,名额分配到校,浦东新区,上海交通大学附属浦东实验中学      上海交通大学附属中学,752.5,否
2025,名额分配到校,浦东新区,上海交通大学附属浦东实验中学        上海中学东校,739,否
2025,名额分配到校,浦东新区,进才中学,738,否
2025,名额分配到校,浦东新区,上海交通大学附属浦东实验中学        上海南汇中学,707,否
2025,名额分配到校,浦东新区,浦东复旦附中分校,752.5,否
2025,名额分配到校,浦东新区,洋泾中学,726.5,否
2025,名额分配到校,浦东新区,高桥中学,711.5,否
2025,名额分配到校,浦东新区,川沙中学,723.5,否
2025,名额分配到校,浦东新区,上海中学东校,684,否
2025,名额分配到校,浦东新区,建平中学,750.5,否
2025,名额分配到校,浦东新区,进才中学,697.5,否
2025,名额分配到校,浦东新区,华东师范大学第二附属中学,756.5,否
2025,名额分配到校,浦东新区,浦东复旦附中分校,702.5,否
2025,名额分配到校,浦东新区,川沙中学,683.5,否
2025,名额分配到校,浦东新区,洋泾中学南校       上海交通大学附属中学,723.5,否
2025,名额分配到校,浦东新区,洋泾中学南校         上海中学东校,737.5,否
2025,名额分配到校,浦东新区,洋泾中学南校         上海市建平中学,753.5,否
2025,名额分配到校,浦东新区,洋泾中学南校         上海市进才中学,735,否
2025,名额分配到校,浦东新区,洋泾中学南校         上海南汇中学,709,否
2025,名额分配到校,浦东新区,洋泾中学南校       上海市浦东复旦附中分校,756,否
2025,名额分配到校,浦东新区,洋泾中学南校         上海市洋泾中学,723,否
2025,名额分配到校,浦东新区,洋泾中学南校         上海市高桥中学,710.5,否
2025,名额分配到校,浦东新区,洋泾中学南校         上海市川沙中学,731,否
2025,名额分配到校,浦东新区,院     上海中学东校,722.5,否
2025,名额分配到校,浦东新区,东昌东校          上海市建平中学,738,否
2025,名额分配到校,浦东新区,东昌东校          上海市进才中学,733.5,否
2025,名额分配到校,浦东新区,东昌东校          上海南汇中学,691,否
2025,名额分配到校,浦东新区,东昌东校        上海市浦东复旦附中分校,752,否
2025,名额分配到校,浦东新区,院,724,否
2025,名额分配到校,浦东新区,东昌东校          上海市高桥中学,712,否
2025,名额分配到校,浦东新区,东昌东校          上海市川沙中学,698.5,否
2025,名额分配到校,浦东新区,罗山中学          上海市建平中学,750,否
2025,名额分配到校,浦东新区,罗山中学          上海市进才中学,740,否
2025,名额分配到校,浦东新区,罗山中学     华东师范大学第二附属中学,748,否
