year,district,high_school_code,middle_school_name,quota_count
2025,静安区,102056,上海市静安区实验中学,1
2025,静安区,102056,上海市朝阳中学,1
2025,静安区,062001,上海市时代中学,2
2025,静安区,102056,上海市市北初级中学,1
2025,静安区,062002,上海市时代中学,2
2025,静安区,062003,上海市时代中学,2
2025,静安区,062011,上海市时代中学,2
2025,静安区,063004,上海市时代中学,2
2025,静安区,064001,上海市时代中学,2
2025,静安区,042032,上海市时代中学,2
2025,静安区,062001,上海市五四中学,3
2025,静安区,062002,上海市五四中学,2
2025,静安区,062003,上海市五四中学,2
2025,静安区,062011,上海市五四中学,3
2025,静安区,063004,上海市五四中学,2
2025,静安区,064001,上海市五四中学,2
2025,静安区,042032,上海市五四中学,2
2025,静安区,062001,民办上海上外静安外国语中学,4
2025,静安区,062003,民办上海上外静安外国语中学,4
2025,静安区,062011,民办上海上外静安外国语中学,4
2025,静安区,063004,民办上海上外静安外国语中学,3
2025,静安区,064001,民办上海上外静安外国语中学,3
2025,静安区,042032,民办上海上外静安外国语中学,3
2025,静安区,062001,上海市静安区市北初级中学北校,7
2025,静安区,062002,上海市静安区市北初级中学北校,6
2025,静安区,062003,上海市静安区市北初级中学北校,6
2025,静安区,062011,上海市静安区市北初级中学北校,7
2025,静安区,063004,上海市静安区市北初级中学北校,4
2025,静安区,064001,上海市静安区市北初级中学北校,5
2025,静安区,042032,上海市静安区市北初级中学北校,4
2025,静安区,062001,上海市新中初级中学,8
2025,静安区,062002,上海市新中初级中学,8
2025,静安区,062003,上海市新中初级中学,8
2025,静安区,062011,上海市新中初级中学,9
2025,静安区,063004,上海市新中初级中学,5
2025,静安区,064001,上海市新中初级中学,6
2025,静安区,042032,上海市新中初级中学,5
2025,静安区,062001,上海市静安区实验中学,3
2025,静安区,062002,上海市静安区实验中学,3
2025,静安区,062003,上海市静安区实验中学,3
2025,静安区,062011,上海市静安区实验中学,3
2025,静安区,063004,上海市静安区实验中学,2
2025,静安区,064001,上海市静安区实验中学,2
2025,静安区,042032,上海市静安区实验中学,2
2025,静安区,062001,上海市朝阳中学,1
2025,静安区,062002,上海市朝阳中学,1
2025,静安区,062003,上海市朝阳中学,1
2025,静安区,062011,上海市朝阳中学,1
2025,静安区,063004,上海市朝阳中学,1
2025,静安区,064001,上海市朝阳中学,1
2025,静安区,042032,上海市朝阳中学,1
2025,静安区,062001,上海市市北初级中学,10
2025,静安区,062003,上海市市北初级中学,9
2025,静安区,062011,上海市市北初级中学,11
2025,静安区,063004,上海市市北初级中学,6
2025,静安区,064001,上海市市北初级中学,7
2025,静安区,042032,上海市市北初级中学,6
2025,金山区,102056,上海市蒙山中学,24
2025,静安区,062003,上海市风华初级中学,19
2025,静安区,102056,上海市彭浦初级中学,1
2025,静安区,102056,上海外国语大学苏河湾实验中学,1
2025,静安区,102056,上海市青云中学,1
2025,静安区,062011,上海市风华初级中学,22
2025,静安区,063004,上海市风华初级中学,11
2025,静安区,064001,上海市风华初级中学,14
2025,静安区,042032,上海市风华初级中学,11
2025,静安区,062001,上海市彭浦初级中学,7
2025,静安区,062002,上海市彭浦初级中学,6
2025,静安区,062003,上海市彭浦初级中学,6
2025,静安区,062011,上海市彭浦初级中学,7
2025,静安区,063004,上海市彭浦初级中学,4
2025,静安区,064001,上海市彭浦初级中学,5
2025,静安区,062001,上海外国语大学苏河湾实验中学,3
2025,静安区,062002,上海外国语大学苏河湾实验中学,3
2025,静安区,062003,上海外国语大学苏河湾实验中学,3
2025,静安区,062011,上海外国语大学苏河湾实验中学,3
2025,静安区,063004,上海外国语大学苏河湾实验中学,2
2025,静安区,064001,上海外国语大学苏河湾实验中学,2
2025,静安区,042032,上海外国语大学苏河湾实验中学,2
2025,静安区,062001,上海市青云中学,6
2025,静安区,062002,上海市青云中学,6
2025,静安区,062003,上海市青云中学,6
2025,静安区,062011,上海市青云中学,7
2025,静安区,063004,上海市青云中学,4
2025,静安区,064001,上海市青云中学,5
2025,静安区,042032,上海市青云中学,4
2025,静安区,062001,上海市岭南中学,3
2025,静安区,062002,上海市岭南中学,3
2025,静安区,062003,上海市岭南中学,3
2025,静安区,062011,上海市岭南中学,4
2025,静安区,063004,上海市岭南中学,2
2025,静安区,064001,上海市岭南中学,3
2025,静安区,042032,上海市岭南中学,2
2025,静安区,062001,上海市保德中学,2
2025,静安区,062002,上海市保德中学,2
2025,静安区,062003,上海市保德中学,2
2025,静安区,062011,上海市保德中学,2
2025,静安区,063004,上海市保德中学,2
2025,静安区,042032,上海市保德中学,2
2025,静安区,062001,上海市彭浦第三中学,5
2025,静安区,062002,上海市彭浦第三中学,5
2025,静安区,062003,上海市彭浦第三中学,5
2025,静安区,062011,上海市彭浦第三中学,5
2025,静安区,063004,上海市彭浦第三中学,3
2025,静安区,064001,上海市彭浦第三中学,4
2025,静安区,042032,上海市彭浦第三中学,3
2025,静安区,062001,上海市彭浦第四中学,3
2025,静安区,062002,上海市彭浦第四中学,3
2025,静安区,062003,上海市彭浦第四中学,3
2025,静安区,062011,上海市彭浦第四中学,3
2025,静安区,063004,上海市彭浦第四中学,2
2025,静安区,064001,上海市彭浦第四中学,2
2025,静安区,042032,上海市彭浦第四中学,2
2025,静安区,102056,上海市彭浦第四中学,1
2025,静安区,062001,上海市回民中学,3
2025,静安区,062002,上海市回民中学,3
2025,静安区,062003,上海市回民中学,3
2025,静安区,062011,上海市回民中学,3
2025,静安区,063004,上海市回民中学,21
2025,静安区,064001,上海市回民中学,2
2025,静安区,042032,上海市回民中学,2
2025,静安区,062001,上海市民立中学,3
2025,静安区,062002,上海市民立中学,2
2025,静安区,062003,上海市民立中学,2
2025,静安区,063004,上海市民立中学,2
2025,静安区,064001,上海市民立中学,2
2025,静安区,042032,上海市民立中学,2
2025,金山区,102057,上海市蒙山中学,24
2025,静安区,062011,上海市第一中学,4
2025,静安区,102056,上海市第一中学,1
2025,静安区,102056,上海市华东模范中学,1
2025,静安区,063004,上海市第一中学,2
2025,静安区,102056,同济大学附属七一中学,1
2025,静安区,102056,上海市向东中学,1
2025,静安区,064001,上海市第一中学,3
2025,静安区,102056,上海市民办新和中学,1
2025,静安区,042032,上海市第一中学,2
2025,静安区,062001,上海市久隆模范中学,4
2025,静安区,062002,上海市久隆模范中学,4
2025,静安区,062003,上海市久隆模范中学,4
2025,静安区,062011,上海市久隆模范中学,4
2025,静安区,063004,上海市久隆模范中学,3
2025,静安区,064001,上海市久隆模范中学,3
2025,静安区,042032,上海市久隆模范中学,3
